scope,condition,repeat_index,gpu,architecture_generation,architecture_chip,sm_count,test_kernel,baseline_kernel,threads,threads_per_sm,blocks_per_sm_requested,unroll,measurement_grade,baseline_match_grade,quality_pass,target_pass,positive_increment,no_intended_l2,pure_fp16_candidate,energy_source_reliable,energy_trace_crosscheck_pass,baseline_structural_match,benchmark_schema_current,test_benchmark_schema_version,baseline_benchmark_schema_version,matmul_denominator_valid,matmul_denominator_note,matmul_denominator_metadata_complete,matmul_denominator_source,energy_signal_reliable,measurement_resolution_reliable,ncu_validation_pass,ncu_validation_context_match,ncu_required,ncu_tensor_activity_required,test_ncu_note,baseline_ncu_note,test_ncu_tensor_activity_note,test_ncu_validation_blocks_per_sm,baseline_ncu_validation_blocks_per_sm,test_ncu_validation_unroll,baseline_ncu_validation_unroll,test_ncu_validation_suppress_output_store,baseline_ncu_validation_suppress_output_store,test_ncu_tensor_activity_pct,baseline_ncu_tensor_activity_pct,test_ncu_sm_activity_pct,baseline_ncu_sm_activity_pct,test_ncu_tensor_activity_observed,baseline_ncu_tensor_activity_observed,clock_stable,sm_util_available,common_hmma_path,tflops,elapsed_s,baseline_elapsed_s,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,avg_sm_util_pct,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_input_pj_per_bit,incremental_power_w,test_energy_j,incremental_energy_j,incremental_energy_fraction,baseline_energy_fraction,baseline_power_fraction,clock_span_mhz,test_energy_source,baseline_energy_source,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_power_samples,baseline_power_samples,fail_reasons,warnings,fp16_path,run_count,required_valid_count,valid_no_l2_count,pure_fp16_candidate_count,selected_optimal,quality_gate_selected_target,util_saturated,util_reference_scope,util_reference_max_pct,util_metric_source,target_selection_note,test_benchmark_schema_versions,baseline_benchmark_schema_versions,avg_sm_util_pct_mean,avg_gpu_util_pct_mean,tflops_mean,elapsed_s_mean,baseline_elapsed_s_mean,tensor_peak_tflops_model_mean,achieved_flops_per_sm_cycle_mean,tensor_model_utilization_pct_mean,matmul_logical_mma_count_mean,matmul_input_pj_per_bit_mean,matmul_input_pj_per_bit_ci95,incremental_power_w_mean,test_energy_j_mean,incremental_energy_j_mean,incremental_energy_fraction_mean,baseline_energy_fraction_mean,baseline_power_fraction_mean,clock_span_mhz_mean,stats_scope,test_energy_source_counts,baseline_energy_source_counts,test_energy_counter_vs_trace_ratio_mean,baseline_energy_counter_vs_trace_ratio_mean,test_energy_counter_vs_trace_delta_j_mean,baseline_energy_counter_vs_trace_delta_j_mean
pair,launch_shape_tensor_mma_f16acc_t064_b01,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,77.00790097852972,1.11655078125,1.04352624512,162.47808,485.3337176437242,47.39587086364494,100.0,10496000000.0,8192.0,8192.0,0.28785640437540927,17.125962178784647,198.316,24.750824000096628,0.12480497791452343,0.8751950220854766,0.9007613988267551,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9516505845315446,0.8909733267818828,-10.075612660672277,-20.42861260445028,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,76.99318716288414,1.11676416016,1.04517834473,162.47808,485.24098545965927,47.38681498629485,100.0,10496000000.0,8192.0,8192.0,0.37747339923863676,24.10959903590023,194.331,32.45638286056433,0.16701598232173115,0.8329840176782689,0.8573896803436156,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9354829423497147,0.8334926812301524,-13.402344139750852,-31.15222469698,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,155.09708153009709,1.10876660156,1.02970373535,162.47808,977.4820793476845,95.4572343112973,100.0,20992000000.0,8192.0,8192.0,0.37681967365699937,52.76289756642075,225.019,64.80034684442813,0.28797722345414445,0.7120227765458556,0.7325272776469928,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9986722212263046,0.912040385072527,-0.29917268702166666,-14.759972833757445,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.91044981027252,1.11731506348,1.03829199219,162.47808,970.0034651179967,94.72690089042935,100.0,20992000000.0,8192.0,8192.0,0.43972057300669887,60.531877670323354,248.64,75.61719208801586,0.30412319855218733,0.6958768014478126,0.718963240091402,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0490858073813656,0.9461331526307183,11.633648135767857,-9.390186619724119,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.932733201098,1.11715332031,1.03900158691,162.47808,970.1439037064222,94.74061559633029,100.0,20992000000.0,8192.0,8192.0,0.3307126391613359,45.05576421872263,230.392,56.87148315668287,0.2468466055969082,0.7531533944030918,0.7751479259797502,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9743483905015923,0.9321088157490978,-6.06551585979912,-12.095165141898548,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.90199222123792,1.11737646484,1.0382161865200001,162.47808,969.9501621052367,94.72169551808952,100.0,20992000000.0,8192.0,8192.0,0.47313065339557275,66.54673644551832,252.248,81.36260547444624,0.3225500518317142,0.6774499481682859,0.6967998632444047,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0631011049830335,0.9204091474634654,14.972355362206343,-14.121961046956471,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.90733905883673,1.11733764648,1.03900366211,162.47808,969.9838599535938,94.72498632359314,100.0,20992000000.0,8192.0,8192.0,0.48224638500634665,67.8594836064751,252.017,82.93020560632405,0.3290659185940792,0.6709340814059208,0.6904073224255843,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0631485147778643,0.9110894771101263,14.96921552121836,-15.79055852389294,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.74558523132768,1.11851318359,1.0375577392600002,162.3381333333333,969.7997386332698,94.70700572590526,100.0,20992000000.0,8192.0,8192.0,0.36792839974879277,50.60130450095534,235.39,63.27134590997838,0.2687936866900819,0.731206313309918,0.752540231741589,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9993135160507823,0.9199015332659927,-0.1617024629517232,-14.307465727486147,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.69175958458007,1.11890490723,1.0378885498,162.05824,971.1345860266654,94.83736191666654,100.0,20992000000.0,8192.0,8192.0,0.2459948090199036,31.537638814400594,231.981,42.302857469508126,0.18235483711816108,0.8176451628818389,0.8431422692138504,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9805643076490999,1.0141307186681452,-4.598078180169324,2.5272612119662767,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.4822677454775,1.12043212891,1.03727722168,162.00576,970.1250262420853,94.73877209395361,99.0,20992000000.0,8192.0,8192.0,0.32782516135064244,44.41429467836576,232.254,56.37493380769945,0.24272965721881842,0.7572703427811815,0.779459748495377,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9782654387532006,0.941264340172155,-5.160091103952055,-10.303372596013446,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.36436944481258,1.12129345703,1.0374246826200002,161.9182933333333,969.9034684622507,94.71713559201666,100.0,20992000000.0,8192.0,8192.0,0.4560227247675387,63.44870360751244,254.793,78.42061548191884,0.3077816717175073,0.6922183282824926,0.7125667489414877,15.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0600301065301243,0.9395884943712929,14.42907219229562,-10.798721011535065,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.54935142376493,1.11994262695,1.0373355712899999,161.9182933333333,971.0733272999871,94.83137961913937,100.0,20992000000.0,8192.0,8192.0,0.25211278376276375,32.77735710867506,230.765,43.3549439528791,0.18787486816839252,0.8121251318316075,0.8362084890218769,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9605401821218662,0.9976417299558298,-9.48002492985998,-0.42233866433230105,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,160.6906562780556,1.07017089844,1.01335412598,162.47808,1012.7349611020079,98.89989854511796,100.0,20992000000.0,8192.0,8192.0,0.3364594449694459,48.04538186920314,229.989,57.859741030798205,0.2515761233398041,0.7484238766601959,0.769994708305254,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9791371660339895,0.9654957680462545,-4.9004598001770034,-5.9909687146519275,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,157.3483736775563,1.09290270996,1.02044567871,162.47808,991.6705973249909,96.84283177001865,99.0,20992000000.0,8192.0,8192.0,0.3430787251799406,47.171657199907685,231.643,58.99803524282214,0.2546937971051236,0.7453062028948764,0.7700523519920572,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9379246587455151,0.916170448224153,-15.330995021972399,-15.241970456847014,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.27661674330142,1.07967175293,1.0217519531200001,162.47808,1003.8231344507557,98.02960297370662,99.0,20992000000.0,8192.0,8192.0,-6.046689019991271,-965.7579859016131,209.315,-1039.827729675524,-4.967764993791769,5.96776499379177,6.050842861585457,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.869923053529867,6.418670057728919,-31.298234872518066,146.25420619975,9,2,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction is missing or nonpositive; baseline energy fraction 5.968 > 0.99; incremental energy is below 0.1 J or missing,"baseline NVML-counter/power-trace ratio 6.419 outside [0.5, 1.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.37712988012595,1.0789908447299998,1.02064233398,162.47808,1004.4566072989597,98.09146555653903,99.0,20992000000.0,8192.0,8192.0,0.3237432185868593,45.62196207749275,230.271,55.67297654436126,0.2417715498015871,0.7582284501984129,0.7800694083238721,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9404624615679912,0.9264885644718324,-14.577688182704719,-13.48048952112012,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.56293868793043,1.077734375,1.02931237793,162.47808,1005.6276466120277,98.20582486445582,99.0,20992000000.0,8192.0,8192.0,0.3077113643260741,43.0365248926839,228.948,52.91603525577071,0.23112687272118868,0.7688731272788113,0.7914611416045525,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9325237449622222,0.9389727911583272,-16.566391710502756,-11.24642512561752,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.78716783591796,1.08299975586,1.01949200439,161.84832,1004.6323611142828,98.10862901506667,49.0,20992000000.0,8192.0,8192.0,0.33562626467950485,47.06882649987597,239.074,57.716461962462546,0.2414167243717951,0.7585832756282049,0.780592885191134,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9755239075788583,0.9713712514899339,-5.998415081404858,-5.177701009563009,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.848132884484,1.0825841064500001,1.01924139404,161.69088,1005.9966775721155,98.2418630441519,100.0,20992000000.0,8192.0,8192.0,0.269978358892419,36.46389686913551,236.163,46.427223735252255,0.19658974409730676,0.8034102559026932,0.8277777539751894,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9587140943717687,1.0118575475321212,-10.170084478907285,2.158811059167931,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.70927949701496,1.08353125,1.02443933105,161.49845333333332,1006.3149141713762,98.27294083704847,99.0,20992000000.0,8192.0,8192.0,0.30465100999048755,42.1771837391895,236.595,52.389756942092816,0.2214322235976788,0.7785677764023212,0.8012214204027178,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.94700288341357,0.9855310196698529,-13.240564541439227,-2.631744668889297,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.19454014716513,1.08705688477,1.0241464843799999,161.39849142857145,1003.6723867545439,98.01488151899842,89.0,20992000000.0,8192.0,8192.0,0.33084088626486197,46.16814244259095,235.291,56.89353735759448,0.24180073762955015,0.7581992623704499,0.7804430391585009,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9335089641888012,0.9351572369335858,-16.75907024700905,-11.993062113310373,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.64361503861878,1.0839797363299999,1.02786828613,161.49845333333332,1005.8985609245814,98.23228134029114,99.0,20992000000.0,8192.0,8192.0,0.3918446777373228,55.82984032199235,240.275,67.38414366770692,0.2804459209976357,0.7195540790023642,0.7407197447952382,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9562917579556909,0.9095694496863206,-10.982001852287198,-16.77893014052046,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b08,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,160.74421421445962,1.06981433105,1.02279064941,162.47808,1013.072504030123,98.9328617216917,nan,20992000000.0,8192.0,8192.0,0.2004406297731618,729.9082413494632,231.03,34.46906634402376,0.1491973611393488,0.8508026388606512,0.20110032491593852,0.0,nvml_total_energy_counter,nvml_total_energy_counter,3.9995168406656503,0.961163545862643,173.2655226383922,-7.809688123200374,3,8,,"test NVML-counter/power-trace ratio 4 outside [0.5, 1.5]; SM utilization samples missing or sparse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b08,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.52161643228357,1.0780135497999999,1.03158459473,162.47808,1005.3672176988944,98.18039235340764,100.0,20992000000.0,8192.0,8192.0,0.07184307447674086,4.193384053085083,233.171,12.354599480653775,0.052985146011527054,0.947014853988473,0.9799388190738916,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.8995685570442219,1.045611394936753,-26.032145968270584,9.526247809374155,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b08,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.53312380255622,1.0779357910199998,1.03202185059,162.47808,1005.4397416181774,98.18747476740015,100.0,20992000000.0,8192.0,8192.0,0.18670098160244436,26.650791188862797,236.213,32.10630763150141,0.1359210019410507,0.8640789980589493,0.8766169211165656,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9235280875221458,0.9567722395149224,-19.559404966877338,-8.952083767705517,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b08,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.50843106143108,1.07810266113,1.0316298828100001,162.47808,1005.2841183678773,98.17227718436301,100.0,20992000000.0,8192.0,8192.0,0.10589827681520134,10.610173916740422,239.509,18.210952207603356,0.07603452149022942,0.9239654785097706,0.9508506965926469,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9154903653935944,1.031489677702133,-22.109263887494336,6.650204136682021,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
